x	y	key	clickSelects	showSelected2	PANEL
0	1	0 1	13	129	1
0.166666666666667	1	0.166666666666667 1	14	129	1
0.333333333333333	1	0.333333333333333 1	15	129	1
0.5	1	0.5 1	16	129	1
0.666666666666667	1	0.666666666666667 1	17	129	1
0.666666666666667	0.5	0.666666666666667 0.5	18	129	1
0.833333333333333	0.5	0.833333333333333 0.5	19	129	1
0.833333333333333	0	0.833333333333333 0	20	129	1
0.833333333333333	0.5	0.833333333333333 0.5	21	129	1
0.833333333333333	1	0.833333333333333 1	22	129	1
1	1	1 1	23	129	1
0.833333333333333	1	0.833333333333333 1	24	129	1
1	1	1 1	25	129	1
0	0	0 0	1	130	1
0.166666666666667	0	0.166666666666667 0	2	130	1
0.166666666666667	0.5	0.166666666666667 0.5	3	130	1
0.166666666666667	0	0.166666666666667 0	4	130	1
0.166666666666667	0.5	0.166666666666667 0.5	5	130	1
0.333333333333333	0.5	0.333333333333333 0.5	6	130	1
0.5	0.5	0.5 0.5	7	130	1
0.5	1	0.5 1	8	130	1
0.666666666666667	1	0.666666666666667 1	9	130	1
0.833333333333333	1	0.833333333333333 1	10	130	1
0.666666666666667	1	0.666666666666667 1	11	130	1
0.5	1	0.5 1	12	130	1
0.333333333333333	1	0.333333333333333 1	13	130	1
0.166666666666667	1	0.166666666666667 1	14	130	1
0	1	0 1	15	130	1
0.166666666666667	1	0.166666666666667 1	16	130	1
0.333333333333333	1	0.333333333333333 1	17	130	1
0.5	1	0.5 1	18	130	1
0.666666666666667	1	0.666666666666667 1	19	130	1
0.833333333333333	1	0.833333333333333 1	20	130	1
0.833333333333333	0.5	0.833333333333333 0.5	21	130	1
0.833333333333333	1	0.833333333333333 1	22	130	1
1	1	1 1	23	130	1
0.833333333333333	1	0.833333333333333 1	24	130	1
1	1	1 1	25	130	1
0	0	0 0	1	131	1
0.166666666666667	0	0.166666666666667 0	2	131	1
0.166666666666667	0.5	0.166666666666667 0.5	3	131	1
0.166666666666667	0	0.166666666666667 0	4	131	1
0.166666666666667	0.5	0.166666666666667 0.5	5	131	1
0.333333333333333	0.5	0.333333333333333 0.5	6	131	1
0.5	0.5	0.5 0.5	7	131	1
0.666666666666667	0.5	0.666666666666667 0.5	8	131	1
0.833333333333333	0.5	0.833333333333333 0.5	9	131	1
0.666666666666667	0.5	0.666666666666667 0.5	10	131	1
0.666666666666667	1	0.666666666666667 1	11	131	1
0.5	1	0.5 1	12	131	1
0.333333333333333	1	0.333333333333333 1	13	131	1
0.166666666666667	1	0.166666666666667 1	14	131	1
0	1	0 1	15	131	1
0.166666666666667	1	0.166666666666667 1	16	131	1
0.333333333333333	1	0.333333333333333 1	17	131	1
0.5	1	0.5 1	18	131	1
0.666666666666667	1	0.666666666666667 1	19	131	1
0.666666666666667	0.5	0.666666666666667 0.5	20	131	1
0.833333333333333	0.5	0.833333333333333 0.5	21	131	1
0.833333333333333	1	0.833333333333333 1	22	131	1
1	1	1 1	23	131	1
0.833333333333333	1	0.833333333333333 1	24	131	1
1	1	1 1	25	131	1
0	0	0 0	1	132	1
0.166666666666667	0	0.166666666666667 0	2	132	1
0.166666666666667	0.5	0.166666666666667 0.5	3	132	1
0.166666666666667	1	0.166666666666667 1	4	132	1
0.166666666666667	0.5	0.166666666666667 0.5	5	132	1
0.166666666666667	0	0.166666666666667 0	6	132	1
0.166666666666667	0.5	0.166666666666667 0.5	7	132	1
0.166666666666667	1	0.166666666666667 1	8	132	1
0.333333333333333	1	0.333333333333333 1	9	132	1
0.5	1	0.5 1	10	132	1
0.666666666666667	1	0.666666666666667 1	11	132	1
0.833333333333333	1	0.833333333333333 1	12	132	1
0.666666666666667	1	0.666666666666667 1	13	132	1
0.5	1	0.5 1	14	132	1
0.333333333333333	1	0.333333333333333 1	15	132	1
0.166666666666667	1	0.166666666666667 1	16	132	1
0	1	0 1	17	132	1
0.166666666666667	1	0.166666666666667 1	18	132	1
0.333333333333333	1	0.333333333333333 1	19	132	1
0.5	1	0.5 1	20	132	1
0.666666666666667	1	0.666666666666667 1	21	132	1
0.833333333333333	1	0.833333333333333 1	22	132	1
1	1	1 1	23	132	1
0.833333333333333	1	0.833333333333333 1	24	132	1
1	1	1 1	25	132	1
0	0	0 0	1	133	1
0.166666666666667	0	0.166666666666667 0	2	133	1
0.333333333333333	0	0.333333333333333 0	3	133	1
0.333333333333333	0.5	0.333333333333333 0.5	4	133	1
0.5	0.5	0.5 0.5	5	133	1
0.666666666666667	0.5	0.666666666666667 0.5	6	133	1
0.666666666666667	1	0.666666666666667 1	7	133	1
0.5	1	0.5 1	8	133	1
0.333333333333333	1	0.333333333333333 1	9	133	1
0.166666666666667	1	0.166666666666667 1	10	133	1
0	1	0 1	11	133	1
0.166666666666667	1	0.166666666666667 1	12	133	1
0.333333333333333	1	0.333333333333333 1	13	133	1
0.5	1	0.5 1	14	133	1
0.666666666666667	1	0.666666666666667 1	15	133	1
0.666666666666667	0.5	0.666666666666667 0.5	16	133	1
0.666666666666667	0	0.666666666666667 0	17	133	1
0.666666666666667	0.5	0.666666666666667 0.5	18	133	1
0.666666666666667	1	0.666666666666667 1	19	133	1
1	1	1 1	20	133	1
0.833333333333333	1	0.833333333333333 1	21	133	1
0.666666666666667	1	0.666666666666667 1	22	133	1
0.833333333333333	1	0.833333333333333 1	23	133	1
1	1	1 1	24	133	1
0	0	0 0	1	134	1
0.166666666666667	0	0.166666666666667 0	2	134	1
0.166666666666667	0.5	0.166666666666667 0.5	3	134	1
0.166666666666667	0	0.166666666666667 0	4	134	1
0.166666666666667	0.5	0.166666666666667 0.5	5	134	1
0.333333333333333	0.5	0.333333333333333 0.5	6	134	1
0.333333333333333	1	0.333333333333333 1	7	134	1
0.5	1	0.5 1	8	134	1
0.666666666666667	1	0.666666666666667 1	9	134	1
0.5	1	0.5 1	10	134	1
0.333333333333333	1	0.333333333333333 1	11	134	1
0.166666666666667	1	0.166666666666667 1	12	134	1
0	1	0 1	13	134	1
0.166666666666667	1	0.166666666666667 1	14	134	1
0.333333333333333	1	0.333333333333333 1	15	134	1
0.5	1	0.5 1	16	134	1
0.666666666666667	1	0.666666666666667 1	17	134	1
0.666666666666667	0.5	0.666666666666667 0.5	18	134	1
0.666666666666667	1	0.666666666666667 1	19	134	1
1	1	1 1	20	134	1
0.833333333333333	1	0.833333333333333 1	21	134	1
0.666666666666667	1	0.666666666666667 1	22	134	1
0.833333333333333	1	0.833333333333333 1	23	134	1
1	1	1 1	24	134	1
0	0	0 0	1	135	1
0.166666666666667	0	0.166666666666667 0	2	135	1
0.166666666666667	0.5	0.166666666666667 0.5	3	135	1
0.166666666666667	0	0.166666666666667 0	4	135	1
0.166666666666667	0.5	0.166666666666667 0.5	5	135	1
0.333333333333333	0.5	0.333333333333333 0.5	6	135	1
0.5	0.5	0.5 0.5	7	135	1
0.666666666666667	0.5	0.666666666666667 0.5	8	135	1
0.666666666666667	1	0.666666666666667 1	9	135	1
0.5	1	0.5 1	10	135	1
0.333333333333333	1	0.333333333333333 1	11	135	1
0.166666666666667	1	0.166666666666667 1	12	135	1
0	1	0 1	13	135	1
0.166666666666667	1	0.166666666666667 1	14	135	1
0.333333333333333	1	0.333333333333333 1	15	135	1
0.5	1	0.5 1	16	135	1
0.666666666666667	1	0.666666666666667 1	17	135	1
0.666666666666667	0.5	0.666666666666667 0.5	18	135	1
0.666666666666667	1	0.666666666666667 1	19	135	1
1	1	1 1	20	135	1
0.833333333333333	1	0.833333333333333 1	21	135	1
0.666666666666667	1	0.666666666666667 1	22	135	1
0.833333333333333	1	0.833333333333333 1	23	135	1
1	1	1 1	24	135	1
0	0	0 0	1	136	1
0.166666666666667	0	0.166666666666667 0	2	136	1
0.166666666666667	0.5	0.166666666666667 0.5	3	136	1
0.166666666666667	1	0.166666666666667 1	4	136	1
0.166666666666667	0.5	0.166666666666667 0.5	5	136	1
0.166666666666667	0	0.166666666666667 0	6	136	1
0.166666666666667	0.5	0.166666666666667 0.5	7	136	1
0.166666666666667	1	0.166666666666667 1	8	136	1
0.333333333333333	1	0.333333333333333 1	9	136	1
0.5	1	0.5 1	10	136	1
0.666666666666667	1	0.666666666666667 1	11	136	1
0.5	1	0.5 1	12	136	1
0.333333333333333	1	0.333333333333333 1	13	136	1
0.166666666666667	1	0.166666666666667 1	14	136	1
0	1	0 1	15	136	1
0.166666666666667	1	0.166666666666667 1	16	136	1
0.333333333333333	1	0.333333333333333 1	17	136	1
0.5	1	0.5 1	18	136	1
0.666666666666667	1	0.666666666666667 1	19	136	1
1	1	1 1	20	136	1
0.833333333333333	1	0.833333333333333 1	21	136	1
0.666666666666667	1	0.666666666666667 1	22	136	1
0.833333333333333	1	0.833333333333333 1	23	136	1
1	1	1 1	24	136	1
0	0	0 0	1	137	1
0.166666666666667	0	0.166666666666667 0	2	137	1
0.333333333333333	0	0.333333333333333 0	3	137	1
0.5	0	0.5 0	4	137	1
0.5	0.5	0.5 0.5	5	137	1
0.666666666666667	0.5	0.666666666666667 0.5	6	137	1
0.5	0.5	0.5 0.5	7	137	1
0.5	1	0.5 1	8	137	1
0.333333333333333	1	0.333333333333333 1	9	137	1
0.166666666666667	1	0.166666666666667 1	10	137	1
0	1	0 1	11	137	1
0.166666666666667	1	0.166666666666667 1	12	137	1
0.333333333333333	1	0.333333333333333 1	13	137	1
0.5	1	0.5 1	14	137	1
0.5	0.5	0.5 0.5	15	137	1
0.666666666666667	0.5	0.666666666666667 0.5	16	137	1
0.666666666666667	0	0.666666666666667 0	17	137	1
0.666666666666667	0.5	0.666666666666667 0.5	18	137	1
0.666666666666667	1	0.666666666666667 1	19	137	1
1	1	1 1	20	137	1
0.833333333333333	1	0.833333333333333 1	21	137	1
0.666666666666667	1	0.666666666666667 1	22	137	1
0.833333333333333	1	0.833333333333333 1	23	137	1
1	1	1 1	24	137	1
0	0	0 0	1	138	1
0.166666666666667	0	0.166666666666667 0	2	138	1
0.166666666666667	0.5	0.166666666666667 0.5	3	138	1
0.166666666666667	0	0.166666666666667 0	4	138	1
0.166666666666667	0.5	0.166666666666667 0.5	5	138	1
0.333333333333333	0.5	0.333333333333333 0.5	6	138	1
0.5	0.5	0.5 0.5	7	138	1
0.5	1	0.5 1	8	138	1
0.666666666666667	1	0.666666666666667 1	9	138	1
0.5	1	0.5 1	10	138	1
0.333333333333333	1	0.333333333333333 1	11	138	1
0.166666666666667	1	0.166666666666667 1	12	138	1
0	1	0 1	13	138	1
0.166666666666667	1	0.166666666666667 1	14	138	1
0.333333333333333	1	0.333333333333333 1	15	138	1
0.5	1	0.5 1	16	138	1
0.666666666666667	1	0.666666666666667 1	17	138	1
0.666666666666667	0.5	0.666666666666667 0.5	18	138	1
0.666666666666667	1	0.666666666666667 1	19	138	1
1	1	1 1	20	138	1
0.833333333333333	1	0.833333333333333 1	21	138	1
0.666666666666667	1	0.666666666666667 1	22	138	1
0.833333333333333	1	0.833333333333333 1	23	138	1
1	1	1 1	24	138	1
0	0	0 0	1	139	1
0.166666666666667	0	0.166666666666667 0	2	139	1
0.166666666666667	0.5	0.166666666666667 0.5	3	139	1
0.166666666666667	0	0.166666666666667 0	4	139	1
0.166666666666667	0.5	0.166666666666667 0.5	5	139	1
0.333333333333333	0.5	0.333333333333333 0.5	6	139	1
0.5	0.5	0.5 0.5	7	139	1
0.666666666666667	0.5	0.666666666666667 0.5	8	139	1
0.5	0.5	0.5 0.5	9	139	1
0.5	1	0.5 1	10	139	1
0.333333333333333	1	0.333333333333333 1	11	139	1
0.166666666666667	1	0.166666666666667 1	12	139	1
0	1	0 1	13	139	1
0.166666666666667	1	0.166666666666667 1	14	139	1
0.333333333333333	1	0.333333333333333 1	15	139	1
0.5	1	0.5 1	16	139	1
0.5	0.5	0.5 0.5	17	139	1
0.666666666666667	0.5	0.666666666666667 0.5	18	139	1
0.666666666666667	1	0.666666666666667 1	19	139	1
1	1	1 1	20	139	1
0.833333333333333	1	0.833333333333333 1	21	139	1
0.666666666666667	1	0.666666666666667 1	22	139	1
0.833333333333333	1	0.833333333333333 1	23	139	1
1	1	1 1	24	139	1
0	0	0 0	1	140	1
0.166666666666667	0	0.166666666666667 0	2	140	1
0.166666666666667	0.5	0.166666666666667 0.5	3	140	1
0.166666666666667	1	0.166666666666667 1	4	140	1
0.166666666666667	0.5	0.166666666666667 0.5	5	140	1
0.166666666666667	0	0.166666666666667 0	6	140	1
0.166666666666667	0.5	0.166666666666667 0.5	7	140	1
0.166666666666667	1	0.166666666666667 1	8	140	1
0.333333333333333	1	0.333333333333333 1	9	140	1
0.5	1	0.5 1	10	140	1
0.666666666666667	1	0.666666666666667 1	11	140	1
0.5	1	0.5 1	12	140	1
0.333333333333333	1	0.333333333333333 1	13	140	1
0.166666666666667	1	0.166666666666667 1	14	140	1
0	1	0 1	15	140	1
0.166666666666667	1	0.166666666666667 1	16	140	1
0.333333333333333	1	0.333333333333333 1	17	140	1
0.5	1	0.5 1	18	140	1
0.666666666666667	1	0.666666666666667 1	19	140	1
1	1	1 1	20	140	1
0.833333333333333	1	0.833333333333333 1	21	140	1
0.666666666666667	1	0.666666666666667 1	22	140	1
0.833333333333333	1	0.833333333333333 1	23	140	1
1	1	1 1	24	140	1
0	0	0 0	1	141	1
0.166666666666667	0	0.166666666666667 0	2	141	1
0.333333333333333	0	0.333333333333333 0	3	141	1
0.333333333333333	0.5	0.333333333333333 0.5	4	141	1
0.5	0.5	0.5 0.5	5	141	1
0.5	1	0.5 1	6	141	1
0.333333333333333	1	0.333333333333333 1	7	141	1
0.166666666666667	1	0.166666666666667 1	8	141	1
0	1	0 1	9	141	1
0.166666666666667	1	0.166666666666667 1	10	141	1
0.333333333333333	1	0.333333333333333 1	11	141	1
0.5	1	0.5 1	12	141	1
0.5	0.5	0.5 0.5	13	141	1
0.5	0	0.5 0	14	141	1
0.5	0.5	0.5 0.5	15	141	1
0.5	1	0.5 1	16	141	1
1	1	1 1	17	141	1
0.833333333333333	1	0.833333333333333 1	18	141	1
0.666666666666667	1	0.666666666666667 1	19	141	1
0.5	1	0.5 1	20	141	1
0.666666666666667	1	0.666666666666667 1	21	141	1
0.833333333333333	1	0.833333333333333 1	22	141	1
1	1	1 1	23	141	1
0	0	0 0	1	142	1
0.166666666666667	0	0.166666666666667 0	2	142	1
0.166666666666667	0.5	0.166666666666667 0.5	3	142	1
0.166666666666667	0	0.166666666666667 0	4	142	1
0.166666666666667	0.5	0.166666666666667 0.5	5	142	1
0.333333333333333	0.5	0.333333333333333 0.5	6	142	1
0.333333333333333	1	0.333333333333333 1	7	142	1
0.5	1	0.5 1	8	142	1
0.333333333333333	1	0.333333333333333 1	9	142	1
0.166666666666667	1	0.166666666666667 1	10	142	1
0	1	0 1	11	142	1
0.166666666666667	1	0.166666666666667 1	12	142	1
0.333333333333333	1	0.333333333333333 1	13	142	1
0.5	1	0.5 1	14	142	1
0.5	0.5	0.5 0.5	15	142	1
0.5	1	0.5 1	16	142	1
1	1	1 1	17	142	1
0.833333333333333	1	0.833333333333333 1	18	142	1
0.666666666666667	1	0.666666666666667 1	19	142	1
0.5	1	0.5 1	20	142	1
0.666666666666667	1	0.666666666666667 1	21	142	1
0.833333333333333	1	0.833333333333333 1	22	142	1
1	1	1 1	23	142	1
0	0	0 0	1	143	1
0.166666666666667	0	0.166666666666667 0	2	143	1
0.166666666666667	0.5	0.166666666666667 0.5	3	143	1
0.166666666666667	0	0.166666666666667 0	4	143	1
0.166666666666667	0.5	0.166666666666667 0.5	5	143	1
0.333333333333333	0.5	0.333333333333333 0.5	6	143	1
0.5	0.5	0.5 0.5	7	143	1
0.5	1	0.5 1	8	143	1
0.333333333333333	1	0.333333333333333 1	9	143	1
0.166666666666667	1	0.166666666666667 1	10	143	1
0	1	0 1	11	143	1
0.166666666666667	1	0.166666666666667 1	12	143	1
0.333333333333333	1	0.333333333333333 1	13	143	1
0.5	1	0.5 1	14	143	1
0.5	0.5	0.5 0.5	15	143	1
0.5	1	0.5 1	16	143	1
1	1	1 1	17	143	1
0.833333333333333	1	0.833333333333333 1	18	143	1
0.666666666666667	1	0.666666666666667 1	19	143	1
0.5	1	0.5 1	20	143	1
0.666666666666667	1	0.666666666666667 1	21	143	1
0.833333333333333	1	0.833333333333333 1	22	143	1
1	1	1 1	23	143	1
0	0	0 0	1	144	1
0.166666666666667	0	0.166666666666667 0	2	144	1
0.166666666666667	0.5	0.166666666666667 0.5	3	144	1
0.166666666666667	1	0.166666666666667 1	4	144	1
0.166666666666667	0.5	0.166666666666667 0.5	5	144	1
0.166666666666667	0	0.166666666666667 0	6	144	1
0.166666666666667	0.5	0.166666666666667 0.5	7	144	1
0.166666666666667	1	0.166666666666667 1	8	144	1
0.333333333333333	1	0.333333333333333 1	9	144	1
0.5	1	0.5 1	10	144	1
0.333333333333333	1	0.333333333333333 1	11	144	1
0.166666666666667	1	0.166666666666667 1	12	144	1
0	1	0 1	13	144	1
0.166666666666667	1	0.166666666666667 1	14	144	1
0.333333333333333	1	0.333333333333333 1	15	144	1
0.5	1	0.5 1	16	144	1
1	1	1 1	17	144	1
0.833333333333333	1	0.833333333333333 1	18	144	1
0.666666666666667	1	0.666666666666667 1	19	144	1
0.5	1	0.5 1	20	144	1
0.666666666666667	1	0.666666666666667 1	21	144	1
0.833333333333333	1	0.833333333333333 1	22	144	1
1	1	1 1	23	144	1
0	0	0 0	1	145	1
0.166666666666667	0	0.166666666666667 0	2	145	1
0.333333333333333	0	0.333333333333333 0	3	145	1
0.333333333333333	0.5	0.333333333333333 0.5	4	145	1
0.5	0.5	0.5 0.5	5	145	1
0.666666666666667	0.5	0.666666666666667 0.5	6	145	1
0.5	0.5	0.5 0.5	7	145	1
0.5	1	0.5 1	8	145	1
0.333333333333333	1	0.333333333333333 1	9	145	1
0.166666666666667	1	0.166666666666667 1	10	145	1
0	1	0 1	11	145	1
0.166666666666667	1	0.166666666666667 1	12	145	1
0.333333333333333	1	0.333333333333333 1	13	145	1
0.5	1	0.5 1	14	145	1
0.5	0.5	0.5 0.5	15	145	1
0.666666666666667	0.5	0.666666666666667 0.5	16	145	1
0.666666666666667	0	0.666666666666667 0	17	145	1
0.666666666666667	0.5	0.666666666666667 0.5	18	145	1
0.666666666666667	1	0.666666666666667 1	19	145	1
1	1	1 1	20	145	1
0.833333333333333	1	0.833333333333333 1	21	145	1
1	1	1 1	22	145	1
0.833333333333333	1	0.833333333333333 1	23	145	1
1	1	1 1	24	145	1
0	0	0 0	1	146	1
0.166666666666667	0	0.166666666666667 0	2	146	1
0.166666666666667	0.5	0.166666666666667 0.5	3	146	1
0.166666666666667	0	0.166666666666667 0	4	146	1
0.166666666666667	0.5	0.166666666666667 0.5	5	146	1
0.333333333333333	0.5	0.333333333333333 0.5	6	146	1
0.333333333333333	1	0.333333333333333 1	7	146	1
0.5	1	0.5 1	8	146	1
0.666666666666667	1	0.666666666666667 1	9	146	1
0.5	1	0.5 1	10	146	1
0.333333333333333	1	0.333333333333333 1	11	146	1
0.166666666666667	1	0.166666666666667 1	12	146	1
0	1	0 1	13	146	1
0.166666666666667	1	0.166666666666667 1	14	146	1
0.333333333333333	1	0.333333333333333 1	15	146	1
0.5	1	0.5 1	16	146	1
0.666666666666667	1	0.666666666666667 1	17	146	1
0.666666666666667	0.5	0.666666666666667 0.5	18	146	1
0.666666666666667	1	0.666666666666667 1	19	146	1
1	1	1 1	20	146	1
0.833333333333333	1	0.833333333333333 1	21	146	1
1	1	1 1	22	146	1
0.833333333333333	1	0.833333333333333 1	23	146	1
1	1	1 1	24	146	1
0	0	0 0	1	147	1
0.166666666666667	0	0.166666666666667 0	2	147	1
0.166666666666667	0.5	0.166666666666667 0.5	3	147	1
0.166666666666667	0	0.166666666666667 0	4	147	1
0.166666666666667	0.5	0.166666666666667 0.5	5	147	1
0.333333333333333	0.5	0.333333333333333 0.5	6	147	1
0.5	0.5	0.5 0.5	7	147	1
0.666666666666667	0.5	0.666666666666667 0.5	8	147	1
0.5	0.5	0.5 0.5	9	147	1
0.5	1	0.5 1	10	147	1
0.333333333333333	1	0.333333333333333 1	11	147	1
0.166666666666667	1	0.166666666666667 1	12	147	1
0	1	0 1	13	147	1
0.166666666666667	1	0.166666666666667 1	14	147	1
0.333333333333333	1	0.333333333333333 1	15	147	1
0.5	1	0.5 1	16	147	1
0.5	0.5	0.5 0.5	17	147	1
0.666666666666667	0.5	0.666666666666667 0.5	18	147	1
0.666666666666667	1	0.666666666666667 1	19	147	1
1	1	1 1	20	147	1
0.833333333333333	1	0.833333333333333 1	21	147	1
1	1	1 1	22	147	1
0.833333333333333	1	0.833333333333333 1	23	147	1
1	1	1 1	24	147	1
0	0	0 0	1	148	1
0.166666666666667	0	0.166666666666667 0	2	148	1
0.166666666666667	0.5	0.166666666666667 0.5	3	148	1
0.166666666666667	1	0.166666666666667 1	4	148	1
0.166666666666667	0.5	0.166666666666667 0.5	5	148	1
0.166666666666667	0	0.166666666666667 0	6	148	1
0.166666666666667	0.5	0.166666666666667 0.5	7	148	1
0.166666666666667	1	0.166666666666667 1	8	148	1
0.333333333333333	1	0.333333333333333 1	9	148	1
0.5	1	0.5 1	10	148	1
0.666666666666667	1	0.666666666666667 1	11	148	1
0.5	1	0.5 1	12	148	1
0.333333333333333	1	0.333333333333333 1	13	148	1
0.166666666666667	1	0.166666666666667 1	14	148	1
0	1	0 1	15	148	1
0.166666666666667	1	0.166666666666667 1	16	148	1
0.333333333333333	1	0.333333333333333 1	17	148	1
0.5	1	0.5 1	18	148	1
0.666666666666667	1	0.666666666666667 1	19	148	1
1	1	1 1	20	148	1
0.833333333333333	1	0.833333333333333 1	21	148	1
1	1	1 1	22	148	1
0.833333333333333	1	0.833333333333333 1	23	148	1
1	1	1 1	24	148	1
0	0	0 0	1	149	1
0.166666666666667	0	0.166666666666667 0	2	149	1
0.166666666666667	0.5	0.166666666666667 0.5	3	149	1
0.333333333333333	0.5	0.333333333333333 0.5	4	149	1
0.5	0.5	0.5 0.5	5	149	1
0.5	1	0.5 1	6	149	1
0.333333333333333	1	0.333333333333333 1	7	149	1
0.166666666666667	1	0.166666666666667 1	8	149	1
0	1	0 1	9	149	1
0.166666666666667	1	0.166666666666667 1	10	149	1
0.333333333333333	1	0.333333333333333 1	11	149	1
0.5	1	0.5 1	12	149	1
0.5	0.5	0.5 0.5	13	149	1
0.5	0	0.5 0	14	149	1
0.5	0.5	0.5 0.5	15	149	1
0.5	1	0.5 1	16	149	1
1	1	1 1	17	149	1
0.833333333333333	1	0.833333333333333 1	18	149	1
0.666666666666667	1	0.666666666666667 1	19	149	1
0.833333333333333	1	0.833333333333333 1	20	149	1
0.666666666666667	1	0.666666666666667 1	21	149	1
0.833333333333333	1	0.833333333333333 1	22	149	1
1	1	1 1	23	149	1
0	0	0 0	1	150	1
0.166666666666667	0	0.166666666666667 0	2	150	1
0.166666666666667	0.5	0.166666666666667 0.5	3	150	1
0.166666666666667	0	0.166666666666667 0	4	150	1
0.166666666666667	0.5	0.166666666666667 0.5	5	150	1
0.166666666666667	1	0.166666666666667 1	6	150	1
0.333333333333333	1	0.333333333333333 1	7	150	1
0.5	1	0.5 1	8	150	1
0.333333333333333	1	0.333333333333333 1	9	150	1
0.166666666666667	1	0.166666666666667 1	10	150	1
0	1	0 1	11	150	1
0.166666666666667	1	0.166666666666667 1	12	150	1
0.333333333333333	1	0.333333333333333 1	13	150	1
0.5	1	0.5 1	14	150	1
0.5	0.5	0.5 0.5	15	150	1
0.5	1	0.5 1	16	150	1
1	1	1 1	17	150	1
0.833333333333333	1	0.833333333333333 1	18	150	1
0.666666666666667	1	0.666666666666667 1	19	150	1
0.833333333333333	1	0.833333333333333 1	20	150	1
0.666666666666667	1	0.666666666666667 1	21	150	1
0.833333333333333	1	0.833333333333333 1	22	150	1
1	1	1 1	23	150	1
0	0	0 0	1	151	1
0.166666666666667	0	0.166666666666667 0	2	151	1
0.166666666666667	0.5	0.166666666666667 0.5	3	151	1
0.166666666666667	0	0.166666666666667 0	4	151	1
0.166666666666667	0.5	0.166666666666667 0.5	5	151	1
0.333333333333333	0.5	0.333333333333333 0.5	6	151	1
0.5	0.5	0.5 0.5	7	151	1
0.5	1	0.5 1	8	151	1
0.333333333333333	1	0.333333333333333 1	9	151	1
0.166666666666667	1	0.166666666666667 1	10	151	1
0	1	0 1	11	151	1
0.166666666666667	1	0.166666666666667 1	12	151	1
0.333333333333333	1	0.333333333333333 1	13	151	1
0.5	1	0.5 1	14	151	1
0.5	0.5	0.5 0.5	15	151	1
0.5	1	0.5 1	16	151	1
1	1	1 1	17	151	1
0.833333333333333	1	0.833333333333333 1	18	151	1
0.666666666666667	1	0.666666666666667 1	19	151	1
0.833333333333333	1	0.833333333333333 1	20	151	1
0.666666666666667	1	0.666666666666667 1	21	151	1
0.833333333333333	1	0.833333333333333 1	22	151	1
1	1	1 1	23	151	1
0	0	0 0	1	152	1
0.166666666666667	0	0.166666666666667 0	2	152	1
0.166666666666667	0.5	0.166666666666667 0.5	3	152	1
0.166666666666667	1	0.166666666666667 1	4	152	1
0.166666666666667	0.5	0.166666666666667 0.5	5	152	1
0.166666666666667	0	0.166666666666667 0	6	152	1
0.166666666666667	0.5	0.166666666666667 0.5	7	152	1
0.166666666666667	1	0.166666666666667 1	8	152	1
0.333333333333333	1	0.333333333333333 1	9	152	1
0.5	1	0.5 1	10	152	1
0.333333333333333	1	0.333333333333333 1	11	152	1
0.166666666666667	1	0.166666666666667 1	12	152	1
0	1	0 1	13	152	1
0.166666666666667	1	0.166666666666667 1	14	152	1
0.333333333333333	1	0.333333333333333 1	15	152	1
0.5	1	0.5 1	16	152	1
1	1	1 1	17	152	1
0.833333333333333	1	0.833333333333333 1	18	152	1
0.666666666666667	1	0.666666666666667 1	19	152	1
0.833333333333333	1	0.833333333333333 1	20	152	1
0.666666666666667	1	0.666666666666667 1	21	152	1
0.833333333333333	1	0.833333333333333 1	22	152	1
1	1	1 1	23	152	1
0	0	0 0	1	153	1
0.166666666666667	0	0.166666666666667 0	2	153	1
0.333333333333333	0	0.333333333333333 0	3	153	1
0.333333333333333	0.5	0.333333333333333 0.5	4	153	1
0.5	0.5	0.5 0.5	5	153	1
0.333333333333333	0.5	0.333333333333333 0.5	6	153	1
0.333333333333333	1	0.333333333333333 1	7	153	1
0.166666666666667	1	0.166666666666667 1	8	153	1
0	1	0 1	9	153	1
0.166666666666667	1	0.166666666666667 1	10	153	1
0.333333333333333	1	0.333333333333333 1	11	153	1
0.333333333333333	0.5	0.333333333333333 0.5	12	153	1
0.5	0.5	0.5 0.5	13	153	1
0.5	0	0.5 0	14	153	1
0.5	0.5	0.5 0.5	15	153	1
0.5	1	0.5 1	16	153	1
1	1	1 1	17	153	1
0.833333333333333	1	0.833333333333333 1	18	153	1
0.666666666666667	1	0.666666666666667 1	19	153	1
0.833333333333333	1	0.833333333333333 1	20	153	1
1	1	1 1	21	153	1
0.833333333333333	1	0.833333333333333 1	22	153	1
1	1	1 1	23	153	1
0	0	0 0	1	154	1
0.166666666666667	0	0.166666666666667 0	2	154	1
0.166666666666667	0.5	0.166666666666667 0.5	3	154	1
0.166666666666667	0	0.166666666666667 0	4	154	1
0.166666666666667	0.5	0.166666666666667 0.5	5	154	1
0.333333333333333	0.5	0.333333333333333 0.5	6	154	1
0.333333333333333	1	0.333333333333333 1	7	154	1
0.5	1	0.5 1	8	154	1
0.333333333333333	1	0.333333333333333 1	9	154	1
0.166666666666667	1	0.166666666666667 1	10	154	1
0	1	0 1	11	154	1
0.166666666666667	1	0.166666666666667 1	12	154	1
0.333333333333333	1	0.333333333333333 1	13	154	1
0.5	1	0.5 1	14	154	1
0.5	0.5	0.5 0.5	15	154	1
0.5	1	0.5 1	16	154	1
1	1	1 1	17	154	1
